fid,osm_id,code,fclass,name,ref,oneway,maxspeed,layer,bridge,tunnel
102812,"341598035",5122,residential,आदर्श सागबारी मार्ग,,B,0,0,F,F
102813,"341598036",5122,residential,,,B,0,0,F,F
102814,"341598037",5122,residential,,,B,0,0,F,F
102815,"341598038",5122,residential,,,B,0,0,F,F
102816,"341598039",5121,unclassified,,,B,0,0,F,F
102817,"341598040",5122,residential,sagbari marg,,B,0,0,F,F
102818,"341598041",5141,service,,,B,0,0,F,F
102819,"341598044",5154,path,,,B,0,0,F,F
102820,"341598045",5122,residential,,,B,0,0,F,F
102822,"341598223",5122,residential,,,B,0,0,F,F
102823,"341598224",5122,residential,,,B,0,0,F,F
102824,"341598225",5122,residential,,,B,0,0,F,F
102825,"341598226",5122,residential,,,B,0,0,F,F
102826,"341598227",5154,path,,,B,0,0,F,F
102827,"341598228",5122,residential,,,B,0,0,F,F
102828,"341598229",5122,residential,,,B,0,0,F,F
102829,"341598230",5122,residential,,,B,0,0,F,F
102831,"341598301",5142,track,,,B,0,0,F,F
102904,"341601132",5154,path,,,B,0,0,F,F
102905,"341601133",5154,path,,,B,0,0,F,F
102906,"341601134",5154,path,,,B,0,0,F,F
102917,"341601491",5122,residential,,,B,0,0,F,F
102930,"341602095",5122,residential,,,B,0,0,F,F
102931,"341602096",5122,residential,,,B,0,0,F,F
102932,"341602097",5122,residential,,,B,0,0,F,F
102933,"341602102",5154,path,,,B,0,0,F,F
102934,"341602104",5122,residential,,,B,0,0,F,F
102935,"341602105",5154,path,,,B,0,0,F,F
102936,"341602106",5122,residential,,,B,0,0,F,F
102972,"341603129",5142,track,,,B,0,0,F,F
102973,"341603130",5154,path,,,B,0,0,F,F
102974,"341603131",5121,unclassified,,,B,0,0,F,F
102975,"341603132",5142,track,,,B,0,0,F,F
102976,"341603133",5154,path,,,B,0,0,F,F
102977,"341603284",5122,residential,,,B,0,0,F,F
102978,"341603285",5122,residential,Maoist road,,B,0,0,F,F
102979,"341603286",5122,residential,Dhapaheight road,,B,0,0,F,F
102980,"341603287",5122,residential,,,B,0,0,F,F
102981,"341603288",5122,residential,,,B,0,0,F,F
102982,"341603290",5122,residential,,,B,0,0,F,F
102983,"341603291",5122,residential,,,B,0,0,F,F
102984,"341603292",5122,residential,,,B,0,0,F,F
102985,"341603293",5122,residential,,,B,0,0,F,F
102998,"341604307",5122,residential,,,B,0,0,F,F
103010,"341605095",5142,track,,,B,0,0,F,F
103011,"341605096",5154,path,,,B,0,0,F,F
103012,"341605097",5154,path,,,B,0,0,F,F
103022,"341605387",5154,path,,,B,0,0,F,F
103044,"341606902",5154,path,,,B,0,0,F,F
103095,"341608844",5121,unclassified,,,B,0,0,F,F
103096,"341608845",5121,unclassified,,,B,0,0,F,F
103097,"341608846",5121,unclassified,,,B,0,0,F,F
103098,"341608847",5121,unclassified,,,B,0,0,F,F
103099,"341608848",5122,residential,,,B,0,0,F,F
103100,"341608849",5122,residential,,,B,0,0,F,F
103101,"341608850",5121,unclassified,,,B,0,0,F,F
103102,"341608851",5121,unclassified,,,B,0,0,F,F
103103,"341608852",5121,unclassified,,,B,0,0,F,F
103104,"341608853",5122,residential,,,B,0,0,F,F
103105,"341608854",5141,service,,,B,0,0,F,F
103106,"341608855",5121,unclassified,,,B,0,0,F,F
103107,"341608856",5121,unclassified,,,B,0,0,F,F
103108,"341608857",5121,unclassified,,,B,0,0,F,F
103109,"341608858",5122,residential,,,B,0,0,F,F
103112,"341609482",5121,unclassified,,,B,0,0,F,F
103113,"341609485",5122,residential,,,B,0,0,F,F
103117,"341610370",5121,unclassified,,,B,0,0,F,F
103118,"341610372",5121,unclassified,,,B,0,0,F,F
103129,"341611568",5121,unclassified,,,B,0,0,F,F
103130,"341611569",5154,path,,,B,0,0,F,F
103131,"341611570",5154,path,,,B,0,0,F,F
103132,"341611571",5154,path,,,B,0,0,F,F
103136,"341612925",5154,path,,,B,0,0,F,F
103137,"341612926",5154,path,,,B,0,0,F,F
103138,"341612927",5142,track,,,B,0,0,F,F
103139,"341612928",5154,path,,,B,0,0,F,F
103157,"341614632",5142,track,,,B,0,0,F,F
103158,"341614633",5142,track,,,B,0,0,F,F
103159,"341614634",5142,track,,,B,0,0,F,F
103160,"341614635",5121,unclassified,,,B,0,0,F,F
103161,"341614636",5121,unclassified,,,B,0,0,F,F
103175,"341615104",5122,residential,,,B,0,0,F,F
103176,"341615106",5154,path,,,B,0,0,F,F
103178,"341615109",5142,track,,,B,0,0,F,F
103179,"341615112",5142,track,,,B,0,0,F,F
103180,"341615116",5154,path,,,B,0,0,F,F
103182,"341615119",5122,residential,,,B,0,0,F,F
103186,"341615223",5121,unclassified,,,B,0,0,F,F
103187,"341615476",5142,track,,,B,0,0,F,F
103188,"341615478",5154,path,,,B,0,0,F,F
103189,"341615479",5154,path,,,B,0,0,F,F
103190,"341615480",5121,unclassified,,,B,0,0,F,F
103191,"341615481",5122,residential,,,B,0,0,F,F
103201,"341615939",5154,path,,,B,0,0,F,F
103202,"341615940",5154,path,,,B,0,0,F,F
103203,"341615941",5142,track,,,B,0,0,F,F
103204,"341615942",5154,path,,,B,0,0,F,F
103237,"341617050",5154,path,,,B,0,0,F,F
103257,"341617969",5154,path,,,B,0,0,F,F
103258,"341617970",5154,path,,,B,0,0,F,F
103259,"341617971",5154,path,,,B,0,0,F,F
103260,"341617972",5154,path,,,B,0,0,F,F
103266,"341618571",5154,path,,,B,0,0,F,F
103267,"341618573",5115,tertiary,,27DR030,B,0,0,F,F
103268,"341618577",5154,path,,,B,0,0,F,F
103269,"341618578",5154,path,,,B,0,0,F,F
103270,"341618579",5145,track_grade3,,,B,0,0,F,F
103271,"341618580",5122,residential,,,B,0,0,F,F
103293,"341618867",5142,track,,,B,0,0,F,F
103337,"341620213",5154,path,,,B,0,0,F,F
103364,"341621720",5154,path,,,B,0,0,F,F
103393,"341624320",5146,track_grade4,,,B,0,0,F,F
103394,"341624325",5144,track_grade2,,,B,0,0,F,F
103500,"341629871",5121,unclassified,,,B,0,0,F,F
103501,"341629874",5121,unclassified,,,B,0,0,F,F
103502,"341629877",5142,track,,,B,0,0,F,F
103599,"341635674",5153,footway,,,B,0,0,F,T
103600,"341635675",5152,cycleway,Maharjan community,,B,0,0,F,F
103601,"341635676",5152,cycleway,,,B,0,0,F,F
103602,"341635677",5153,footway,,,B,0,0,F,F
103603,"341635678",5153,footway,,,B,0,0,F,F
103684,"341638122",5121,unclassified,,,B,0,0,F,F
103686,"341638124",5121,unclassified,,,B,0,0,F,F
103688,"341638126",5142,track,,,B,0,0,F,F
103691,"341638130",5121,unclassified,,,B,0,0,F,F
103692,"341638131",5121,unclassified,,,B,0,0,F,F
103693,"341638132",5142,track,,,B,0,0,F,F
103695,"341638134",5142,track,,,B,0,0,F,F
103746,"341639805",5122,residential,,,B,0,0,F,F
103747,"341639810",5122,residential,,,B,0,0,F,F
103826,"341642712",5122,residential,,,B,0,0,F,F
103827,"341642713",5122,residential,,,B,0,0,F,F
103842,"341642805",5121,unclassified,,,B,0,0,F,F
104049,"341647337",5121,unclassified,,,B,0,0,F,F
104050,"341647338",5154,path,,,B,0,0,F,F
104051,"341647339",5142,track,,,B,0,0,F,F
104052,"341647341",5141,service,,,B,0,0,F,F
104053,"341647343",5121,unclassified,,,B,0,0,F,F
104054,"341647346",5142,track,,,B,0,0,F,F
104055,"341647347",5142,track,,,B,0,0,F,F
104089,"341648406",5122,residential,Chautara- Harishiddi Marg,,B,0,0,F,F
104090,"341648407",5142,track,,,B,0,0,F,F
104091,"341648409",5122,residential,,,B,0,0,F,F
104109,"341648679",5121,unclassified,,,B,0,0,F,F
104110,"341648680",5122,residential,,,B,0,0,F,F
104111,"341648681",5122,residential,,,B,0,0,F,F
104112,"341648683",5122,residential,,,B,0,0,F,F
104113,"341648684",5122,residential,,,B,0,0,F,F
104114,"341648685",5122,residential,,,B,0,0,F,F
104115,"341648686",5122,residential,,,B,0,0,F,F
104116,"341648687",5142,track,,,B,0,0,F,F
104117,"341648688",5122,residential,,,B,0,0,F,F
104118,"341648691",5122,residential,,,B,0,0,F,F
104122,"341649014",5121,unclassified,,,B,0,0,F,F
104137,"341649090",5141,service,Dhyakwa Marg,,B,0,0,F,F
104138,"341649091",5122,residential,,,B,0,0,F,F
104139,"341649092",5141,service,Saphal Marg Dakshin,,B,0,0,F,F
104140,"341649093",5122,residential,,,B,0,0,F,F
104141,"341649094",5141,service,,,B,0,0,F,F
104142,"341649096",5141,service,,,B,0,0,F,F
104161,"341649895",5121,unclassified,,,B,0,0,F,F
104162,"341649897",5154,path,,,B,0,0,F,F
104163,"341649898",5122,residential,,,B,0,0,F,F
104164,"341649899",5122,residential,,,B,0,0,F,F
104165,"341649900",5122,residential,,,B,0,0,F,F
104166,"341649901",5122,residential,,,B,0,0,F,F
104167,"341649902",5154,path,,,B,0,0,F,F
104168,"341649903",5154,path,,,B,0,0,F,F
104169,"341649904",5154,path,,,B,0,0,F,F
104170,"341649905",5122,residential,,,B,0,0,F,F
104171,"341649906",5122,residential,,,B,30,0,F,F
104172,"341649907",5122,residential,,,B,0,0,F,F
104179,"341650099",5141,service,,,B,0,0,F,F
104180,"341650101",5142,track,,,B,0,0,F,F
104188,"341650241",5122,residential,,,B,0,0,F,F
104193,"341650426",5121,unclassified,,,B,0,0,F,F
104195,"341650856",5154,path,,,B,0,0,F,F
104196,"341650858",5154,path,,,B,0,0,F,F
104201,"341650949",5122,residential,Ganesh Mandir-KEC Marg,,B,0,0,F,F
104208,"341651189",5122,residential,,,B,0,0,F,F
104209,"341651190",5122,residential,Shree Krishna Galli,,B,0,0,F,F
104225,"341651991",5122,residential,,,B,0,0,F,F
104230,"341652035",5154,path,,,B,0,0,F,F
104261,"341652215",5154,path,,,B,0,0,F,F
104270,"341652463",5122,residential,,,B,0,0,F,F
104271,"341652464",5122,residential,,,B,0,0,F,F
104272,"341653122",5154,path,,,B,0,0,F,F
104273,"341653123",5154,path,,,B,0,0,F,F
104326,"341654141",5153,footway,,,B,0,0,F,F
104331,"341654251",5154,path,,,B,0,0,F,F
104339,"341654861",5121,unclassified,,,B,0,0,F,F
104341,"341654886",5154,path,,,B,0,0,F,F
104343,"341654888",5154,path,,,B,0,0,F,F
104344,"341654889",5154,path,,,B,0,0,F,F
104345,"341654892",5154,path,,,B,0,0,F,F
104346,"341654894",5154,path,,,B,0,0,F,F
104347,"341654895",5154,path,,,B,0,0,F,F
104348,"341654898",5154,path,,,B,0,0,F,F
104349,"341654899",5154,path,,,B,0,0,F,F
104350,"341654900",5154,path,,,B,0,0,F,F
104351,"341654901",5154,path,,,B,0,0,F,F
104352,"341654902",5154,path,,,B,0,0,F,F
104353,"341654903",5154,path,,,B,0,0,F,F
104354,"341654904",5154,path,,,B,0,0,F,F
104355,"341654906",5154,path,,,B,0,0,F,F
104356,"341654907",5154,path,,,B,0,0,F,F
104357,"341654908",5154,path,,,B,0,0,F,F
104358,"341654911",5154,path,,,B,0,0,F,F
104359,"341654912",5154,path,,,B,0,0,F,F
104360,"341654913",5154,path,,,B,0,0,F,F
104541,"341659032",5122,residential,,,B,0,0,F,F
104552,"341659369",5142,track,,,B,0,0,F,F
104571,"341659663",5154,path,,,B,0,0,F,F
104605,"341660767",5142,track,,,B,0,0,F,F
104606,"341660798",5122,residential,,,B,0,0,F,F
104702,"341664629",5122,residential,,,B,0,0,F,F
104703,"341664643",5122,residential,,,B,0,0,F,F
104719,"341664948",5142,track,,,B,0,0,F,F
104773,"341666778",5154,path,,,B,0,0,F,F
104774,"341666781",5122,residential,,,B,0,0,F,F
104775,"341666782",5154,path,,,B,0,0,F,F
104776,"341666783",5122,residential,,,B,0,0,F,F
104777,"341666784",5154,path,,,B,0,0,F,F
104778,"341666785",5122,residential,,,B,0,0,F,F
104779,"341666847",5154,path,,,B,0,0,F,F
104787,"341667123",5154,path,,,B,0,0,F,F
104788,"341667124",5154,path,,,B,0,0,F,F
104789,"341667125",5154,path,,,B,0,0,F,F
104790,"341667126",5154,path,,,B,0,0,F,F
104849,"341669354",5142,track,,,B,0,0,F,F
104850,"341669355",5142,track,,,B,0,0,F,F
104851,"341669356",5154,path,,,B,0,0,F,F
104875,"341670747",5122,residential,,,B,0,0,F,F
104885,"341672238",5122,residential,,,B,0,0,F,F
104907,"341673965",5154,path,,,B,0,0,F,F
104908,"341673966",5154,path,,,B,0,0,F,F
104909,"341673967",5141,service,,,B,0,0,F,F
104912,"341674311",5154,path,,,B,0,0,F,F
104913,"341674312",5154,path,,,B,0,0,F,F
104914,"341674313",5142,track,,,B,0,0,F,F
104915,"341674314",5154,path,,,B,0,0,F,F
104916,"341674315",5142,track,,,B,0,0,F,F
104917,"341674345",5141,service,,,B,0,0,F,F
104918,"341674350",5141,service,,,B,0,0,F,F
104919,"341674764",5154,path,,,B,0,0,F,F
104929,"341674973",5154,path,,,B,0,0,F,F
104935,"341675099",5122,residential,,,B,0,0,F,F
104936,"341675151",5141,service,,,B,0,0,F,F
104937,"341675154",5154,path,,,B,0,0,F,F
104938,"341675155",5141,service,,,B,0,0,F,F
104939,"341675156",5122,residential,,,B,0,0,F,F
104946,"341675301",5114,secondary,ग्वार्को-लामाटार सडक,NH15,B,0,0,F,F
104947,"341675302",5114,secondary,कौशलटार-बालकोट सडक,F91,B,0,0,F,F
104948,"341675303",5141,service,,,B,0,0,F,F
104949,"341675304",5141,service,Arniko Raj Marga,,B,0,0,F,F
104950,"341675305",5122,residential,,,B,0,0,F,F
104951,"341675306",5141,service,Arniko Raj Marga,,B,0,0,F,F
104952,"341675430",5153,footway,,,B,0,0,F,F
104953,"341675431",5122,residential,Mishra Sadak,,B,0,0,F,F
104954,"341675432",5122,residential,,,B,0,0,F,F
104969,"341675535",5154,path,,,B,0,0,F,F
104970,"341675540",5122,residential,,,B,0,0,F,F
104971,"341675541",5154,path,,,B,0,0,F,F
104972,"341675542",5141,service,,,B,0,0,F,F
104973,"341675575",5122,residential,,,B,0,0,F,F
104978,"341675654",5122,residential,,,B,0,0,F,F
104988,"341676357",5122,residential,,,B,0,0,F,F
104989,"341676368",5122,residential,,,B,0,0,F,F
104990,"341676376",5122,residential,,,B,0,0,F,F
104995,"341676447",5122,residential,,,B,0,0,F,F
104996,"341676448",5154,path,,,B,0,0,F,F
104997,"341676449",5121,unclassified,,,B,0,0,F,F
104998,"341676450",5122,residential,,,B,0,0,F,F
105008,"341676741",5142,track,,,B,0,0,F,F
105009,"341676742",5154,path,,,B,0,0,F,F
105010,"341676743",5122,residential,,,B,0,0,F,F
105011,"341676746",5141,service,,,B,0,0,F,F
105012,"341676750",5141,service,,,B,0,0,F,F
105013,"341676751",5122,residential,,,B,0,0,F,F
105020,"341677135",5154,path,,,B,0,0,F,F
105021,"341677136",5154,path,,,B,0,0,F,F
105022,"341677137",5154,path,,,B,0,0,F,F
105023,"341677138",5154,path,,,B,0,0,F,F
105024,"341677139",5154,path,,,B,0,0,F,F
105025,"341677140",5154,path,,,B,0,0,F,F
105026,"341677141",5122,residential,,,B,0,0,F,F
105027,"341677142",5122,residential,,,B,0,0,F,F
105041,"341678311",5121,unclassified,Bwangadhaa Lan Marg,,B,0,0,F,F
105042,"341678312",5122,residential,Daracha Marg,,B,0,0,F,F
105043,"341678313",5122,residential,Nagama Marg,,B,0,0,F,F
105044,"341678314",5122,residential,,,B,0,0,F,F
105046,"341678485",5122,residential,,,B,0,0,F,F
105047,"341678487",5122,residential,,,B,0,0,F,F
105048,"341678497",5122,residential,,,B,0,0,F,F
105049,"341678499",5122,residential,,,B,0,0,F,F
105050,"341678502",5122,residential,,,B,0,0,F,F
105051,"341678504",5141,service,,,B,0,0,F,F
105052,"341678507",5122,residential,,,B,0,0,F,F
105053,"341678511",5141,service,,,B,0,0,F,F
105054,"341678513",5122,residential,,,B,0,0,F,F
105055,"341678516",5122,residential,,,B,0,0,F,F
105056,"341678523",5154,path,,,B,0,0,F,F
105057,"341678530",5141,service,,,B,0,0,F,F
105058,"341678537",5122,residential,,,B,0,0,F,F
105062,"341678653",5154,path,,,B,0,0,F,F
105063,"341678654",5154,path,,,B,0,0,F,F
105064,"341678655",5142,track,,,B,0,0,F,F
105104,"341679261",5121,unclassified,,,B,0,0,F,F
105108,"341679579",5154,path,,,B,0,0,F,F
105109,"341679594",5154,path,,,B,0,0,F,F
105110,"341679595",5154,path,,,B,0,0,F,F
105111,"341679608",5154,path,,,B,0,0,F,F
105114,"341680090",5122,residential,,,B,0,0,F,F
105115,"341680512",5154,path,,,B,0,0,F,F
105116,"341680513",5154,path,,,B,0,0,F,F
105117,"341680514",5122,residential,,,B,0,0,F,F
105160,"341684850",5122,residential,,,B,0,0,F,F
105161,"341684852",5122,residential,,,B,0,0,F,F
105162,"341684864",5122,residential,,,B,0,0,F,F
105179,"341687105",5121,unclassified,,,B,0,0,F,F
105180,"341687106",5141,service,,,B,0,0,F,F
105181,"341687107",5121,unclassified,,,B,0,0,F,F
105182,"341687111",5154,path,,,B,0,0,F,F
105183,"341687112",5122,residential,,,B,0,0,F,F
105184,"341687190",5154,path,,,B,0,0,F,F
105284,"341689492",5122,residential,,,B,0,0,F,F
105285,"341689507",5122,residential,,,B,0,0,F,F
105288,"341689608",5122,residential,,,B,0,0,F,F
105312,"341690839",5153,footway,,,B,0,0,F,F
105336,"341691563",5141,service,,,B,0,0,F,F
105345,"341692906",5154,path,,,B,0,0,F,F
105348,"341692948",5122,residential,,,B,0,0,F,F
105349,"341693085",5121,unclassified,,,B,0,0,F,F
105352,"341693509",5122,residential,,F28,B,0,0,F,F
105374,"341694068",5122,residential,,,B,0,0,F,F
105375,"341694069",5122,residential,,,B,0,0,F,F
105376,"341694070",5142,track,,,B,0,0,F,F
105405,"341695002",5121,unclassified,,,B,0,0,F,F
105406,"341695004",5122,residential,,,B,0,0,F,F
105407,"341695007",5121,unclassified,,,B,0,0,F,F
105408,"341695011",5121,unclassified,,,B,0,0,F,F
105409,"341695013",5121,unclassified,,,B,0,0,F,F
105410,"341695015",5121,unclassified,,,B,0,0,F,F
105411,"341695016",5121,unclassified,,,B,0,0,F,F
105420,"341695336",5122,residential,,,B,0,0,F,F
105421,"341695337",5122,residential,,,B,0,0,F,F
105422,"341695338",5122,residential,,,B,0,0,F,F
105438,"341695620",5122,residential,,,B,0,0,F,F
105447,"341695787",5154,path,,,B,0,0,F,F
105665,"341703058",5121,unclassified,,,B,0,0,F,F
105666,"341703059",5121,unclassified,,,B,0,0,F,F
105718,"341704761",5122,residential,,,B,0,0,F,F
105719,"341704762",5121,unclassified,,,B,0,0,F,F
105720,"341704763",5122,residential,,,B,0,0,F,F
105721,"341704764",5122,residential,,,B,0,0,F,F
105722,"341704765",5122,residential,,,B,0,0,F,F
105723,"341704766",5122,residential,,,B,0,0,F,F
105738,"341705798",5154,path,,,B,0,0,F,F
105739,"341705800",5122,residential,Bachha pokhari marg,,B,20,0,F,F
105759,"341707155",5154,path,,,B,0,0,F,F
105760,"341707156",5154,path,,,B,0,0,F,F
105761,"341707157",5154,path,,,B,0,0,F,F
105762,"341707158",5154,path,,,B,0,0,F,F
105763,"341707159",5122,residential,,,B,0,0,F,F
105764,"341707160",5122,residential,,,B,0,0,F,F
105765,"341707161",5122,residential,,,B,0,0,F,F
105766,"341707162",5154,path,,,B,0,0,F,F
105767,"341707163",5122,residential,Adarsha Marg,,B,0,0,F,F
105768,"341707164",5154,path,,,B,0,0,F,F
105769,"341707165",5154,path,,,B,0,0,F,F
105770,"341707166",5154,path,,,B,0,0,F,F
105771,"341707257",5122,residential,,,B,0,0,F,F
105772,"341707258",5122,residential,,,B,0,0,F,F
105830,"341709336",5122,residential,,,B,0,0,F,F
105863,"341710602",5122,residential,,,B,0,0,F,F
105897,"341713780",5122,residential,,,B,0,0,F,F
105902,"341714543",5122,residential,,,B,0,0,F,F
105982,"341721433",5154,path,Helambu Trek,,B,0,0,F,F
105983,"341721452",5154,path,,,B,0,0,F,F
105984,"341721453",5154,path,,,B,0,0,F,F
105985,"341721454",5154,path,,,B,0,0,F,F
105986,"341721456",5154,path,,,B,0,0,F,F
105987,"341721457",5154,path,,,B,0,0,F,F
105988,"341721458",5154,path,,,B,0,0,F,F
106010,"341723421",5122,residential,,,B,0,0,F,F
106014,"341724835",5154,path,,,B,0,0,F,F
106015,"341724837",5154,path,,,B,0,0,F,F
106016,"341724840",5154,path,,,B,0,0,F,F
106017,"341724842",5154,path,,,B,0,0,F,F
106018,"341724845",5154,path,,,B,0,0,F,F
106019,"341724849",5154,path,,,B,0,0,F,F
106020,"341724852",5154,path,,,B,0,0,F,F
106052,"341727720",5122,residential,,,B,0,0,F,F
106054,"341727858",5154,path,,,B,0,0,F,F
106099,"341731735",5122,residential,,,B,0,0,F,F
106100,"341731737",5122,residential,,,B,0,0,F,F
106135,"341733450",5124,pedestrian,,,B,0,0,F,F
106136,"341733452",5124,pedestrian,,,B,0,0,F,F
106202,"341736977",5154,path,,,B,0,0,F,F
106343,"341741490",5154,path,Shortcut,,B,0,0,F,F
106344,"341741530",5142,track,,,B,0,0,F,F
106345,"341741531",5154,path,,,B,0,0,F,F
106346,"341741532",5122,residential,,,B,0,0,F,F
106347,"341741533",5154,path,,,B,0,0,F,F
106368,"341741889",5154,path,,,B,0,0,F,F
106378,"341741943",5154,path,,,B,0,0,F,F
106379,"341741971",5154,path,,,B,0,0,F,F
106380,"341742109",5154,path,,,B,0,0,F,F
106385,"341742129",5154,path,,,B,0,0,F,F
106389,"341742397",5154,path,,,B,0,0,F,F
106390,"341742406",5154,path,,,B,0,0,F,F
106399,"341742513",5122,residential,,,B,0,0,F,F
106400,"341742776",5154,path,,,B,0,0,F,F
106402,"341742894",5154,path,,,B,0,0,F,F
106445,"341746303",5121,unclassified,,,B,0,0,F,F
106468,"341747468",5122,residential,,,B,0,0,F,F
106469,"341747469",5122,residential,,,B,0,0,F,F
106494,"341748692",5122,residential,,,B,0,0,F,F
106495,"341748693",5122,residential,,,B,0,0,F,F
106496,"341748694",5122,residential,,,B,0,0,F,F
106497,"341748695",5122,residential,,,B,0,0,F,F
106498,"341748696",5141,service,,,B,0,0,F,F
106499,"341748697",5122,residential,,,B,0,0,F,F
106500,"341748698",5141,service,,,B,0,0,F,F
106501,"341748699",5141,service,,,B,0,0,F,F
106502,"341748700",5141,service,,,B,0,0,F,F
106503,"341748701",5122,residential,,,B,0,0,F,F
106504,"341748706",5141,service,,,B,0,0,F,F
106505,"341748711",5122,residential,,,B,0,0,F,F
106506,"341748715",5141,service,,,B,0,0,F,F
106507,"341748717",5141,service,,,B,0,0,F,F
106508,"341748724",5154,path,,,B,0,0,F,F
106509,"341748725",5121,unclassified,,,B,0,0,F,F
106510,"341748727",5154,path,,,B,0,0,F,F
106511,"341748728",5121,unclassified,,,B,0,0,F,F
106512,"341748729",5141,service,,,B,0,0,F,F
106513,"341748750",5142,track,,,B,0,0,F,F
106514,"341748751",5141,service,,,B,0,0,F,F
106542,"341753094",5154,path,,,B,0,0,F,F
106623,"341760416",5154,path,,,B,0,0,F,F
106624,"341760418",5141,service,,,B,0,0,F,F
106674,"341762161",5122,residential,,,B,0,0,F,F
106716,"341764050",5122,residential,,,B,0,0,F,F
106731,"341765208",5122,residential,,,B,0,0,F,F
